plastic_case,0.099923685
screen_tap,0.014856582
face_screen,0.0037417193
price_tag,0.0033409025
face_unlock,0.0020591132
card_capacity,0.0013061396
screen_iphone,0.0010032394
box_number,0.00092377904
store_price,0.00091528415
condition_seller,0.00086748553
corner_scuff,0.0007685219
recognition_ability,0.0006698199
brand_looking,0.00065375
display_price,0.0005880198
top_speaker,0.00056316797
angle_cam,0.00053130894
cost_quality,0.000511801
software_issue,0.0004819569
service_provider,0.0004559987
connection_problem,0.00043918221
port_damage,0.00039205147
color_love,0.0003851586
scratch_protector,0.00037773195
sim_tray,0.0003678774
corner_scratch,0.0003502741
device_time,0.00033749075
price_enough,0.0003183783
color_display,0.00028157062
price_overall,0.00027984075
life_work,0.00027914738
app_lag,0.00024914148
service_response,0.00024844104
work_great,0.00020050995
volume_speaker,0.00019938582
brand_everything,0.00019795544
wear_condition,0.00019522493
case_glas,0.00018511369
quality_check,0.00017905154
port_issue,0.00017753778
version_price,0.00015811123
app_support,0.00014650103
service_product,0.00014570243
screen_repair,0.0001455125
use_iphone,0.0001337937
touch_problem,0.00013107496
shape_life,0.00012786665
cost_product,0.00012156403
setup_battery,0.00011834335
sim_support,0.000109892004
case_work,0.00010520645
use_week,9.861123e-05
screen_area,9.405498e-05
camera_thing,9.257891e-05
angle_len,8.918956e-05
scratch_shape,7.6627926e-05
use_mom,7.577792e-05
camera_scratch,6.911906e-05
price_way,6.486303e-05
work_issue,6.004394e-05
card_issue,5.6615936e-05
charger_cord,5.4910153e-05
case_device,5.3675965e-05
work_month,5.3349308e-05
brand_crack,5.3313335e-05
box_case,5.0125036e-05
window_app,4.8228634e-05
color_quality,4.819268e-05
battery_percent,4.7826707e-05
charger_air,4.701165e-05
brand_problem,4.5708573e-05
seller_service,4.4475753e-05
talk_time,4.4162935e-05
box_scratch,4.2776413e-05
price_performance,3.933613e-05
scratch_life,3.851936e-05
network_work,3.8050013e-05
scratch_condition,3.738286e-05
cell_happy,3.5968787e-05
speaker_scratch,3.5398498e-05
quality_glas,3.4754663e-05
quality_price,3.3852622e-05
port_stopped,3.3674234e-05
quality_everything,3.308271e-05
paper_box,3.002523e-05
charger_condition,2.9884932e-05
look_brand,2.8608363e-05
seller_purchase,2.810608e-05
app_mix,2.8095119e-05
sim_problem,2.719978e-05
edge_scratch,2.5216108e-05
customer_service,2.4406327e-05
quality_device,2.3501452e-05
cell_provider,2.344332e-05
price_everything,2.2811644e-05
speaker_problem,2.2650021e-05
work_everything,2.2028424e-05
usage_part,2.160097e-05
screen_part,2.0724983e-05
carrier_issue,2.0523885e-05
android_phone,2.0265852e-05
service_time,1.9863028e-05
edge_screen,1.9522722e-05
cell_work,1.828291e-05
ear_bud,1.7986584e-05
protector_condition,1.7892267e-05
price_screen,1.5840995e-05
edge_glas,1.5822323e-05
sim_speaker,1.5657783e-05
edge_look,1.5657028e-05
screen_look,1.5523001e-05
screen_glas,1.4860243e-05
price_feature,1.4748592e-05
brand_unlocked,1.4411533e-05
app_version,1.438794e-05
battery_cover,1.408563e-05
battery_day,1.3855975e-05
camera_issue,1.3592923e-05
camera_quality,1.3348328e-05
device_price,1.3253176e-05
device_scratch,1.3173519e-05
condition_nothing,1.307339e-05
work_problem,1.28801075e-05
android_day,1.2507185e-05
use_card,1.2416548e-05
card_slot,1.2274048e-05
carrier_card,1.2069996e-05
battery_percentage,1.154066e-05
recognition_work,1.1528572e-05
side_button,1.0776747e-05
back_crack,1.0391725e-05
shape_option,1.0140001e-05
work_health,1.0127578e-05
condition_shipping,9.732825e-06
network_problem,9.659271e-06
screen_big,9.233927e-06
sim_card,9.138398e-06
box_condition,9.087595e-06
edge_display,8.816375e-06
price_option,8.294523e-06
finger_print,7.80704e-06
cell_quality,7.726616e-06
email_use,7.433804e-06
box_app,7.37306e-06
use_case,7.1532745e-06
app_list,6.871404e-06
device_use,6.5911618e-06
recognition_app,6.528707e-06
sim_thing,6.4836236e-06
brand_screen,6.3246607e-06
cell_condition,6.1354044e-06
port_mark,5.986369e-06
quality_problem,5.897437e-06
camera_lens,5.482063e-06
work_fine,5.364517e-06
condition_value,5.288605e-06
quality_life,5.1456254e-06
charge_day,5.003694e-06
look_new,4.93412e-06
sim_phone,4.8801126e-06
warranty_tech,4.789792e-06
screen_device,4.5155048e-06
battery_drain,4.4733297e-06
cost_phone,4.4429453e-06
screen_half,4.438696e-06
brand_right,4.3531977e-06
use_android,4.3118894e-06
screen_button,4.1152366e-06
app_amount,4.1134554e-06
camera_setup,4.06094e-06
speaker_something,3.8908674e-06
quality_sound,3.7666339e-06
screen_work,3.5971736e-06
use_life,3.5771347e-06
price_phone,3.5594126e-06
battery_life,3.4674867e-06
brand_buy,3.4330822e-06
water_damage,3.3742492e-06
camera_value,3.2988632e-06
work_look,3.0470408e-06
screen_aspect,2.8514514e-06
condition_phone,2.81118e-06
price_value,2.6081175e-06
quality_shipping,2.5494649e-06
screen_malfunction,2.528943e-06
life_everything,2.5176719e-06
screen_screen,2.4925369e-06
home_button,2.487806e-06
review_bit,2.3290097e-06
screen_way,2.234119e-06
brand_issue,2.2064416e-06
quality_battery,2.187876e-06
screen_side,2.0862708e-06
charger_charge,1.9377308e-06
camera_expectation,1.8524305e-06
button_right,1.7902639e-06
charger_port,1.7485768e-06
screen_hole,1.7388289e-06
screen_experience,1.7114627e-06
camera_dot,1.6689254e-06
cell_phone,1.6255999e-06
screen_cover,1.5819678e-06
battery_product,1.544672e-06
screen_protector,1.499047e-06
life_life,1.3957398e-06
headphone_jack,1.39539e-06
camera_life,1.3728121e-06
carrier_device,1.2406013e-06
app_app,1.2200534e-06
power_cord,1.0709782e-06
price_product,7.945827e-07
display_quality,4.716397e-07
top_skin,0.0
touch_operation,0.0
edge_spec,0.0
case_life,0.0
volume_control,0.0
edge_feature,0.0
edge_upgrade,0.0
paper_weight,0.0
edge_button,0.0
light_shot,0.0
edge_touch,0.0
back_blemish,0.0
box_brand,0.0
wear_mark,0.0
corner_dent,0.0
box_only,0.0
metal_case,0.0
case_fit,0.0
box_charger,0.0
box_box,0.0
back_button,0.0
volume_issue,0.0
case_max,0.0
edge_time,0.0
cell_photo,0.0
box_cable,0.0
plastic_cover,0.0
cell_user,0.0
side_way,0.0
type_cord,0.0
edge_corner,0.0
box_store,0.0
top_feature,0.0
paper_clip,0.0
edge_replacement,0.0
back_camera,0.0
size_option,0.0
edge_plu,0.0
back_case,0.0
scratch_mark,0.0
top_bar,0.0
top_pixel,0.0
plastic_material,0.0
body_cover,0.0
volume_key,0.0
case_protector,0.0
touch_issue,0.0
light_performance,0.0
display_refresh,0.0
color_bit,0.0
color_image,0.0
display_edge,0.0
color_experience,0.0
plastic_protector,0.0
inch_size,0.0
display_color,0.0
screen_quality,0.0
camera_work,0.0
quality_photo,0.0
screen_sensitivity,0.0
camera_len,0.0
camera_focu,0.0
photo_integration,0.0
pixel_experience,0.0
quality_smartphone,0.0
camera_cover,0.0
photo_option,0.0
screen_operation,0.0
quality_feature,0.0
pixel_camera,0.0
pixel_purchase,0.0
pixel_return,0.0
photo_quality,0.0
quality_difference,0.0
quality_camera,0.0
quality_value,0.0
quality_body,0.0
camera_angle,0.0
image_quality,0.0
camera_option,0.0
camera_sound,0.0
camera_function,0.0
screen_tint,0.0
screen_bag,0.0
screen_notification,0.0
screen_edge,0.0
screen_glue,0.0
quality_material,0.0
screen_condition,0.0
screen_cost,0.0
quality_screen,0.0
screen_failure,0.0
camera_shot,0.0
screen_response,0.0
quality_display,0.0
picture_camera,0.0
quality_phone,0.0
screen_left,0.0
screen_glitch,0.0
quality_holder,0.0
camera_picture,0.0
quality_adapter,0.0
screen_gouge,0.0
camera_ram,0.0
camera_price,0.0
picture_dark,0.0
camera_performance,0.0
photo_capability,0.0
pixel_way,0.0
angle_camera,0.0
screen_blob,0.0
night_mode,0.0
pixel_service,0.0
camera_review,0.0
screen_ton,0.0
photo_editing,0.0
screen_setup,0.0
pixel_update,0.0
screen_impact,0.0
screen_function,0.0
notch_screen,0.0
speaker_volume,0.0
audio_play,0.0
talk_service,0.0
ear_pod,0.0
sim_holder,0.0
sound_quality,0.0
voice_assistant,0.0
voice_recognition,0.0
speaker_audio,0.0
sim_slot,0.0
