side_scratch,0.000830526,0.534796106
wear_sign,0.000473931,0.45644354
corner_scratch,0.008626313,0.019323317
box_condition,0.001902128,0.294501421
screen_problem,0.00093993,0.780958708
touch_screen,0.0000495,0.186216115
scratch_condition,0.007542254,0.600899953
screen_color,0.000141183,0.553750175
scratch_life,0.000151735,0.147827994
top_scratch,0.00123485,0.668924257
scratch_bit,0.000143826,0.133074575
touch_control,0.0000937,0.975014534
light_picture,0.000252689,0.819128272
back_reader,0.000547973,0.973158275
volume_speaker,0.001122227,0.691488352
plastic_case,0.0000132,0.65835854
case_device,0.0000562,0.205024552
box_app,0.000447083,0.245804384
side_issue,0.000157317,0.740887399
edge_spec,0.00000474,0.836225478
case_life,0.000149359,0.157383596
volume_control,0.0000039,0.547891753
cell_connection,0.00000929,0.72413824
edge_look,0.000371908,0.415080988
cell_provider,0.00019771,0.812653699
box_right,0.013251141,0.28960937
inch_scratch,0.00000186,0.074102759
edge_feature,0.00000279,0.461006782
edge_upgrade,0.0000225,0.383344793
display_size,0.0000561,0.452884921
edge_screen,0.0000477,0.22611104
edge_button,0.00000341,0.168273552
light_pic,0.0000189,0.159538737
wear_condition,0.001124277,0.07115618
edge_touch,0.00000561,0.379962712
cell_battery,0.002769942,0.099844195
side_button,0.000254396,0.042250204
shape_life,0.000437672,0.507799773
scratch_right,0.000161106,0.127286697
box_brand,0.000046,0.849341801
corner_crack,0.000168698,0.512725177
top_speaker,0.000212539,0.339665742
edge_scratch,0.0000235,0.01324429
corner_blemish,0.000057,0.662834356
box_only,0.000508563,0.853040335
color_love,0,0.94812682
metal_case,0.0000159,0.625318549
edge_glas,0.000546628,0.513595656
case_glas,0.000151305,0.218139369
back_screen,0.000167113,0.502807899
case_option,0.002022894,0.351344418
inch_screen,0.0000127,0.405814411
cell_carrier,0.023697637,0.220201269
case_scenario,0,0.487921828
scratch_screen,0.001202572,0.585579115
side_condition,0.0000203,0.144846713
color_pink,0.000181374,0.013905732
case_work,0.000858429,0.783239544
price_option,0.0000486,0.936120588
cell_company,0.000813145,0.389300597
side_effect,0,0.980511016
back_button,0.0000531,0.731538202
volume_issue,0.0000308,0.649676459
color_screen,0.000284424,0.987908449
display_scratch,0.0000603,0.439795605
touch_sensitivity,0,0.633142143
side_line,0.0000057,0.173328903
scratch_sign,0.000150467,0.852894963
case_max,0,0.816566958
box_seal,0.00000337,0.889521791
edge_time,0.00000563,0.877261766
design_camera,0,0.599985089
scratch_hole,0.0000109,0.750244783
cell_photo,0.000000521,0.956328973
back_scuff,0.000370118,0.053329611
box_iphone,0.000617236,0.531145046
scratch_shape,0.000087,0.880165504
box_cable,0.0000618,0.879562654
shape_option,0,0.607694582
plastic_cover,0,0.013864508
type_thing,0.0000157,0.087146355
cell_user,0.00000774,0.078045425
back_cover,0.000330605,0.816976071
cell_signal,0,0.501846639
side_way,0.000237495,0.25696528
cell_plan,0.0000129,0.083493037
shape_everything,0,0.315050325
side_mark,0.000103406,0.421782498
edge_corner,0.000000392,0.098976364
size_camera,0.000368058,0.616819268
size_life,0.00000232,0.399283568
back_fingerprint,0.00031573,0.828325753
cell_camera,0.0000068,0.980105047
edge_replacement,0,0.804514789
back_damage,0.0000616,0.578054756
speaker_volume,0.13513541,0.038519111
touch_option,0,0.314650708
edge_plu,0,0.274944813
cell_value,0.001739169,0.228077524
back_case,0.000122148,0.823141226
back_sensor,0,0.265747953
scratch_mark,0.001044104,0.235166751
display_display,0.0000601,0.068183837
top_bar,0.000000288,0.91520447
touch_design,0,0.255987758
box_cover,0.012713152,0.927150522
touch_response,0.00E+00,0.981073889
scratch_protector,2.66E-04,0.035312566
case_protector,2.45E-04,0.509425817
touch_issue,2.03E-04,0.864113074
touch_way,4.38E-04,0.38847715
side_crack,2.35E-05,0.850055987
light_performance,3.26E-05,0.794255127
case_choice,2.26E-04,0.220139812
light_photo,2.48E-05,0.15439973
plastic_protector,0.00E+00,0.001144543
cell_seller,1.88E-04,0.734536022
display_brightnes,0.00E+00,0.114438663
display_view,1.09E-06,0.914036792
camera_quality,8.48E-05,0.017316149
screen_quality,2.24E-04,0.739766723
picture_quality,3.71E-06,0.782127575
screen_scratch,0.00E+00,0.229663649
screen_life,5.18E-05,0.502998489
screen_protector,1.75E-04,0.077302858
camera_work,3.13E-02,0.184266409
quality_life,5.34E-05,0.025817756
quality_picture,0.00E+00,0.205507274
quality_item,2.68E-03,0.432992105
charge_time,0.00E+00,0.957788926
selfie_cam,1.89E-05,0.63913273
photo_storage,0.00E+00,0.182368409
quality_storage,6.81E-06,0.765645471
camera_feature,1.47E-04,0.662436217
camera_setup,1.17E-05,0.763673399
screen_sensitivity,0.00E+00,0.779201218
camera_device,5.30E-06,0.065780982
camera_experience,1.15E-04,0.69284684
quality_delivery,3.07E-05,0.6225094
pixel_hope,9.12E-05,0.576732308
camera_lens,2.33E-05,0.286632681
camera_len,6.19E-05,0.707829606
camera_cover,1.85E-04,0.399916919
photo_option,0.00E+00,0.778554708
pixel_issue,1.07E-04,0.768046414
screen_tap,2.99E-04,0.458271414
quality_feature,2.63E-06,0.465543188
screen_issue,9.69E-03,0.4090331
camera_phone,6.77E-04,0.549001199
camera_thing,1.24E-04,0.295991067
pixel_purchase,2.20E-06,0.772951869
screen_side,1.49E-04,0.844615216
photo_quality,0.00E+00,0.370066923
camera_software,0.00E+00,0.313781807
corner_scuff,0.00E+00,0.093180699
photo_camera,2.86E-04,0.228261338
screen_portion,0.00E+00,0.010763159
quality_camera,0.00E+00,0.591536302
screen_pixel,0.00E+00,0.476761704
screen_glas,4.98E-05,0.084910688
pixel_screen,0.00E+00,0.790198357
quality_speaker,3.26E-04,0.849430097
quality_value,6.89E-04,0.535660097
quality_body,1.59E-06,0.327607535
camera_difference,9.42E-05,0.304759152
camera_glas,0.00E+00,0.459901968
screen_view,4.33E-05,0.484227679
camera_option,0.00E+00,0.949692144
screen_part,2.07E-05,0.373087965
camera_sound,4.08E-03,0.558182518
camera_app,1.54E-04,0.788617645
screen_graphic,1.10E-06,0.098248754
screen_half,5.48E-07,0.012005757
quality_iphone,5.13E-05,0.508735404
screen_corner,3.35E-04,0.162929372
screen_replacement,2.56E-04,0.38055718
quality_battery,1.40E-03,0.97743925
screen_light,5.73E-05,0.679951067
screen_touch,0.00E+00,0.627602592
screen_bottom,1.69E-04,0.59264186
screen_cover,1.48E-04,0.383478403
charger_cord,6.84E-04,0.785459309
screen_spot,2.15E-05,0.441810698
screen_screen,1.51E-03,0.959068007
screen_notification,0.00E+00,0.616831351
screen_edge,0.00E+00,0.863774789
camera_photo,0.00E+00,0.575850097
screen_battery,3.31E-03,0.982348469
photo_space,0.00E+00,0.103101849
screen_button,1.25E-04,0.589275028
screen_smartphone,0.00E+00,0.54812206
color_quality,8.95E-05,0.92129197
camera_dot,0.00E+00,0.60453391
screen_condition,1.91E-04,0.452733153
screen_cost,2.90E-05,0.093930256
quality_check,1.10E-05,0.029678641
quality_screen,0.00E+00,0.90325174
quality_case,3.68E-05,0.899274222
screen_area,0.00E+00,0.433635838
battery_life,0.00E+00,0.934749697
screen_response,6.34E-05,0.477791868
screen_clarity,0.00E+00,0.60849642
selfie_camera,7.97E-06,0.715141444
camera_screen,1.79E-05,0.154232213
picture_camera,2.74E-04,0.800044528
screen_performance,0.00E+00,0.930800153
screen_scuff,3.82E-05,0.135171988
screen_chip,2.60E-04,0.577753533
screen_left,3.80E-05,0.10206966
camera_scratch,3.39E-04,0.676768813
screen_malfunction,5.60E-04,0.133197258
screen_work,2.12E-03,0.933925135
screen_glitch,3.20E-04,0.430124658
camera_picture,0.00E+00,0.870579342
screen_break,3.62E-06,0.260009535
camera_smart,0.00E+00,0.934917691
camera_hardware,6.36E-05,0.468169004
pixel_condition,0.00E+00,0.165873228
screen_imperfection,2.45E-06,0.838811134
screen_gouge,0.000317392,0.372130708
screen_video,0.000105727,0.535765673
screen_thing,0.0000925,0.743920725
camera_button,0.0000111,0.454771714
camera_camera,0.0000399,0.926800901
screen_time,0.000322355,0.921935797
screen_mark,0.00000828,0.400188219
picture_show,0.00000122,0.486216972
camera_crack,0.0000101,0.308877189
screen_line,0.0000236,0.726866226
camera_damage,0.0000175,0.019318247
screen_spec,0.0000106,0.298241896
screen_picture,0.000108857,0.945052825
quality_audio,0.000501612,0.143203582
camera_issue,0.000322859,0.48770668
screen_ratio,0.0000913,0.448993496
camera_life,0.0000817,0.901424425
camera_user,0.000000567,0.349364622
screen_space,0.0000395,0.590462503
camera_value,0.00000126,0.714841036
screen_gap,0,0.614119097
night_quality,0.0000111,0.295113739
pixel_way,0,0.501870142
camera_clarity,0,0.060322871
